ScheduleCD|TipoSchd|NombreLayout|ejecutable|ScheduleCDPred|FecIni|HorIni|HorMaxDura|UnidadFrecCD|Estado|ValorFrecuencia|ValorFrecuenciaAdic|Predecesores|FecCreaTS|LayoutCD|TipSchdCD
652|RNTdt|MAESTDDV|Frame_TransformaRN.py|651|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1517|3
8020|FLoad|CCREPRELEGAL_PLANTAS|Frame_FLoad_TDT.py|8019|11/02/2025|06:00:00|1|104|1|4|4,5,6||21/02/2025|2558|2
8673|FLoad|DANAMASIVOERRORLOG|Frame_FLoad_TDT.py|8672|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2672|2
30|RNTdt|MAECAJAT|Frame_TransformaRN.py|29|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1451|3
924|ExIfx|MOV_TRANSLOC|Frame_Extract_Informix_Nativo.py|0|12/03/2020|00:15:00|1|101|1|1|1||12/03/2020|22387|8
2521|RNTdt|AR_INVOICE_TYPE|Frame_TransformaRN.py|0|14/01/2021|07:00:00|1|101|1|1|1|AR_INVOICE_TYPE,FLoad|20/04/2021|1800|3
186|RNTdt|MAEUSRDT|Frame_TransformaRN.py|185|30/10/2019|00:15:00|2|101|1|1|||12/11/2019|1364|3
8385|FTP|FCR|Frame_FtpGet.py|0|15/10/2024|06:00:00|1|101|1|1|1||27/06/2025|2606|1
196|ExIfx|MOV_DETDOCFACT|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|50|101|1|1|||12/11/2019|22337|8
1760|SPTdt|PEDIDOSATIS|Frame_EjecutaSP.py|0|17/04/2020|08:00:00|1|101|0|1|1||22/04/2020|84|5
7536|FLoad|FB_ABD_MT|Frame_FLoad_TDT.py|7535|16/09/2024|08:00:00|1|101|1|1|1||04/10/2024|2467|2
7597|SPTdt|SP_CESIONES_PREPAGO|Frame_EjecutaSP.py|0|17/10/2024|09:05:00|1|101|1|1|1||17/10/2024|787|5
308|ExTdt|RECSCOCS_253|Frame_Extractor.py|204|30/10/2019|00:15:00|1|101|1|1||"MOVRECRC,RNTdt|DETRCRCL,RNTdt"|12/11/2019|210|7
2662|SPTdt|RTALTASPRE|Frame_EjecutaSP.py|2896|22/04/2021|04:00:00|1|101|1|1|1||25/05/2021|247|5
6378|FLoad|ONBASE_ELIM_REC|Frame_FLoad_TDT.py|6377|21/11/2023|08:00:00|1|101|1|1|1||09/05/2024|2204|2
4609|FLoad|WRBAJABDIGI|Frame_FLoad_TDT.py|4608|01/01/2022|06:30:00|1|101|1|1|1||03/04/2025|1970|2
8775|FLoad|DANAREGLINKOPENED|Frame_FLoad_TDT.py|8774|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2661|2
7707|SPTdt|FB_SOL_CAPL|Frame_EjecutaSP.py|7709|20/10/2024|08:00:00|1|101|1|1|1||28/11/2024|847|5
684|FLoad|PQIDPCMT|Frame_FLoad_TDT.py|683|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1526|2
1814|RNTdt|GST_GT01I_SOLUSER|Frame_TransformaRN.py|1813|22/04/2020|06:15:00|1|101|0|1|1||14/05/2020|1632|3
8306|SPTdt|BASEINTENCIONBAJA|Frame_EjecutaSP.py|0|19/01/2025|07:00:00|1|104|1|1|1||22/04/2025|973|5
6240|ExTdt|DITOTVENR|Frame_Extractor.py|6239|28/09/2023|06:00:00|1|101|1|1|1||28/09/2023|757|7
98|FLoad|MOVVALRC|Frame_FLoad_TDT.py|97|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1399|2
6816|ExTdt|DTCANGRP21|Frame_Extractor.py|0|22/04/2024|08:30:00|1|101|1|1|1|DTCANSP,SPTdt|23/04/2024|804|7
7740|FLoad|FB_GSS_ONLINE_MOVISTAR_MOVIL_INT|Frame_FLoad_TDT.py|7739|20/10/2024|16:00:00|1|101|1|1|1||22/01/2025|2524|2
7940|ExTdt|TOTA_BOT_UPSRE_0-10|Frame_Extractor.py|7927|22/01/2025|08:30:00|1|104|1|2|2,4,6||14/02/2025|1016|7
247|ExTdt|CANAL000_251|Frame_Extractor.py|48|30/10/2019|00:15:00|1|101|1|1||"MAECNLVT,RNTdt|MAEGRVTA,RNTdt|MAEVDDDT,RNTdt|MAEAGENT,RNTdt|MAEUSRDT,RNTdt|MAETECNO,RNTdt"|12/11/2019|131|7
665|FTP|PEPETIDT|Frame_FtpGet.py|0|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1065|1
4672|RNTdt|ORDENES_MIGRA_ALDM|Frame_TransformaRN.py|4671|01/01/2022|07:00:00|1|101|1|1|1||03/04/2025|1986|3
7332|FTP|MOVAMDOCS_CATALOGO_CHARGE|Frame_FtpGet.py|0|14/08/2024|05:00:00|1|101|1|1|1||04/03/2025|2420|1
183|RNTdt|MOVDOCCB|Frame_TransformaRN.py|182|30/10/2019|00:15:00|15|101|1|1|||12/11/2019|1379|3
747|FLoad|PSVCAGDV|Frame_FLoad_TDT.py|746|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1543|2
239|RNTdt|MAETELFD|Frame_TransformaRN.py|238|30/10/2019|00:15:00|70|101|1|1|||12/11/2019|1362|3
5938|SPTdt|SASRESMS|Frame_EjecutaSP.py|5937|01/06/2023|06:00:00|1|101|1|1|1||31/05/2023|446|5
5196|SPTdt|SP_FINANC_EQUIPOS_CFM|Frame_EjecutaSP.py|0|08/08/2022|07:30:00|1|104|1|1|1||09/08/2022|391|5
7148|SPTdt|SEG006_4|Frame_EjecutaSP.py|7144|27/06/2024|00:30:00|1|102|1|12|12||27/06/2024|678|5
147|RNTdt|MOVPRSRV|Frame_TransformaRN.py|146|30/10/2019|00:15:00|5|101|1|1|||12/11/2019|1386|3
132|RNTdt|MOVCPSRV|Frame_TransformaRN.py|131|30/10/2019|00:15:00|3|101|1|1|||12/11/2019|1372|3
87|RNTdt|MAEPLANO|Frame_TransformaRN.py|86|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1352|3
7516|FLoad|BOLSADRH|Frame_FLoad_TDT.py|7515|19/07/2024|09:00:00|1|101|1|1|1||30/09/2024|2461|2
6969|SPTdt|SP_BORNES_LIBERADOS|Frame_EjecutaSP.py|0|24/05/2024|05:00:00|1|101|1|1|1||24/05/2024|623|5
3019|ExTdt|CDFSMAGSTRT|Frame_Extractor.py|3018|12/05/2021|09:00:00|1|101|1|1|1||13/12/2021|582|7
580|SPTdt|CCCUENMT|Frame_EjecutaSP.py|579|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|56|5
5596|ExTdt|REPORCUT_3|Frame_Extractor.py|5595|11/01/2023|07:00:00|1|101|0|1|1||23/03/2023|704|7
5568|ExTdt|REPORCU|Frame_Extractor.py|5567|11/01/2023|07:00:00|1|101|1|1|1||23/03/2023|694|7
7563|FTP|FB_TLA_CAEQ_PHOENIX|Frame_FtpGet.py|0|16/09/2024|06:00:00|1|101|1|1|1||05/12/2024|2474|1
37|ExIfx|MAE_CICFACT|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|22283|8
7982|RegCal|RC_PLANTAFIJA_ALDM|Frame_EjecutaCalidad.py|6723|01/02/2024|07:20:00|1|101|1|1|1||04/02/2025|18|23
7090|FLoad|ALDM_PAYMENT_SOURCE|Frame_FLoad_TDT.py|0|01/01/2024|05:00:00|1|101|1|1|1||25/06/2024|2370|2
4898|FLoad|TRAFCURF|Frame_FLoad_TDT.py|4897|01/01/2022|00:05:00|1|103|1|1|1||21/07/2022|2004|2
7650|ExTdt|RBO_REPORTE_TRANSACCION|Frame_Extractor.py|6978|01/01/2024|06:30:00|1|101|1|1|1||18/11/2024|890|7
3|RNTdt|FEUEQCMS|Frame_TransformaRN.py|2|30/10/2019|00:15:00|2|101|1|1|||12/11/2019|1328|3
5604|SPTdt|SP_APPMOVI|Frame_EjecutaSP.py|0|22/03/2023|08:00:00|1|101|0|1|1||05/04/2023|417|5
29|FLoad|MAECAJAT|Frame_FLoad_TDT.py|28|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1451|2
1961|FTP|CABFTEWP|Frame_FtpGet.py|1960|10/07/2020|00:30:00|1|101|0|1|1||18/07/2020|1671|1
7101|SPTdt|SEG010|Frame_EjecutaSP.py|0|27/06/2024|00:30:00|1|102|1|26|26||27/06/2024|643|5
1892|ExTdt|MTLMASAS2|Frame_Extractor.py|0|01/06/2020|08:00:00|1|101|1|1|1||03/06/2020|379|7
8562|FLoad|DANACONTOPEMAHST|Frame_FLoad_TDT.py|8561|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2621|2
69|RNTdt|MAELEXDT|Frame_TransformaRN.py|68|30/10/2019|00:15:00|2|101|1|1|||12/11/2019|1346|3
748|RNTdt|PSVCAGDV|Frame_TransformaRN.py|747|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1543|3
315|ExTdt|RECTAEST_251|Frame_Extractor.py|224|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|217|7
6|RNTdt|REFCTCLI|Frame_TransformaRN.py|5|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1400|3
6185|FLoad|MovLogDeT|Frame_FLoad_TDT.py|8348|13/05/2025|11:00:00|1|101|1|1|1||28/05/2025|2159|2
6858|FLoad|EXPV04RECL|Frame_FLoad_TDT.py|0|22/03/2023|07:00:00|1|101|1|1|1||25/07/2024|2263|2
856|FLoad|JVET_TRABAJADOR|Frame_FLoad_TDT.py|0|30/01/2020|02:00:00|1|101|1|1|1||03/02/2020|1571|2
7595|SPTdt|MIGVTA_CONSO_ALTAS|Frame_EjecutaSP.py|0|01/05/2024|02:00:00|1|101|1|1|1|"MIGVTA_BASE,SPTdt|MIGVTA_CAEQ,SPTdt|MIGVTA_SIMC,SPTdt|MIGVTA_CAPL,SPTdt|HIST_MIGVTA,SPTdt|CON_APPVENTASMOVIL,RNTdt"|02/05/2025|784|5
2078|ExTdt|PICUSTOM|Frame_Extractor.py|2077|28/04/2020|08:00:00|1|101|1|1|1||19/05/2021|390|7
4817|FLoad|VISRETBAJCOMFIJMT|Frame_FLoad_TDT.py|4816|01/01/2022|06:00:00|1|101|1|1|1||10/02/2023|1988|2
1869|ExGst|GT19_STA_RED|Frame_Extract_Informix_Gestel.py|0|22/04/2020|06:15:00|1|101|0|1|1||14/05/2020|22411|13
673|SPTdt|PESUPEDT|Frame_EjecutaSP.py|672|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|70|5
6892|FLoad|MPLAY_VIDEO_VODSESSION|Frame_FLoad_TDT.py|6891|14/05/2024|07:00:00|1|101|1|1|1||15/05/2024|2313|2
1899|RNTdt|CAPRODSD|Frame_TransformaRN.py|1898|25/05/2020|06:00:00|1|101|1|1|1||22/06/2020|1664|3
2255|RNTdt|GST_GT67_VERSION|Frame_TransformaRN.py|2254|13/10/2020|01:30:00|1|101|0|1|1||13/10/2020|1721|3
1910|FLoad|REGVENHI|Frame_FLoad_TDT.py|0|26/06/2020|14:00:00|1|101|0|1|1||19/08/2020|1667|2
1856|RNTdt|GST_GT03_SERV|Frame_TransformaRN.py|1855|22/04/2020|06:15:00|1|101|0|1|1||14/05/2020|1646|3
2990|ExTdt|CDSANOAGRS|Frame_Extractor.py|2989|12/05/2021|09:00:00|1|102|1|2|02||13/12/2021|578|7
8724|FLoad|DANAOTPEMAILHST|Frame_FLoad_TDT.py|8723|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2632|2
3416|FLoad|CATGSMA4|Frame_FLoad_TDT.py|3415|28/09/2021|02:00:00|1|101|1|1|1||27/09/2021|1947|2
8407|ExTdt|BONOTRE_UC_DC|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1119|7
2550|ExTdt|CFM_FINAN_FA_ULT_CUO_23|Frame_Extractor.py|0|25/01/2021|08:20:00|1|102|1|23|23|PREF_REP_FN_ULT,SPTdt|29/01/2021|495|7
524|RNTdt|CLIMA001|Frame_TransformaRN.py|523|17/09/2019|20:00:00|1|101|0|1|||11/12/2019|1438|3
7971|ExTdt|RBO_REPORTE_AGRUPADOS_01_S|Frame_Extractor.py|7970|01/01/2024|11:00:00|1|104|1|6|06||06/06/2025|927|7
195|RNTdt|MOVPRMSR|Frame_TransformaRN.py|194|30/10/2019|00:15:00|4|101|1|1|||12/11/2019|1389|3
720|FLoad|PSPCPSDV|Frame_FLoad_TDT.py|719|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1536|2
9|RNTdt|REFCTSRV|Frame_TransformaRN.py|8|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1401|3
2414|ExTdt|CFM_FINAN_BR_ACU_05|Frame_Extractor.py|0|21/10/2020|08:10:00|1|102|1|6|06|PREF_REP_FN_BR1,SPTdt|05/11/2020|442|7
7140|SPTdt|SEG004GASTCOMP_3|Frame_EjecutaSP.py|0|27/06/2024|00:30:00|1|102|1|11|11|"SEG010_3,SPTdt|SEG003GASTOSDIREC_3,SPTdt"|27/06/2024|672|5
2966|RNTdt|TIPOMOVT|Frame_TransformaRN.py|2965|12/05/2021|09:00:00|1|102|1|2|02||13/12/2021|1868|3
6787|FTP|FB_RTD_ENVIOS|Frame_FtpGet.py|0|24/01/2024|08:00:00|1|101|0|1|1||22/04/2024|2295|1
6762|FTP|AgenteVozc|Frame_FtpGet.py|6761|01/03/2024|06:30:00|1|101|1|1|1||26/03/2024|2283|1
57|RNTdt|MAEDTTDT|Frame_TransformaRN.py|56|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1341|3
4810|ExTdt|CCDF_REP_SALDOS|Frame_Extractor.py|4808|06/12/2021|00:30:00|1|102|1|21|21||24/05/2022|631|7
7998|RegCal|RC_VISRETCALKNTMT|Frame_EjecutaCalidad.py|4568|06/02/2025|06:30:00|1|101|1|1|1||16/04/2025|34|23
8756|FTP|DANAPERULINKOPENED|Frame_FtpGet.py|0|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2660|1
7|ExIfx|REF_CTGSRV|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|22368|8
3318|RNTdt|MOV_COMPXIWY|Frame_TransformaRN.py|3317|12/05/2021|02:00:00|1|101|1|1|1||14/06/2021|1904|3
7188|FLoad|SASEMCLI|Frame_FLoad_TDT.py|0|20/05/2024|04:00:00|1|101|0|1|1||10/07/2024|2381|2
6156|SPTdt|CARGA_SOM003|Frame_EjecutaSP.py|6155|01/01/2022|05:30:00|1|101|1|1|1||22/08/2023|486|5
2864|FTP|ATISR1_03B|Frame_FtpGet.py|0|30/03/2021|07:00:00|1|102|1|9|09,10,11,12,13||20/04/2022|1846|1
783|RNTdt|SCUSERMT|Frame_TransformaRN.py|782|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1549|3
502|ExTdt|GASSET03|Frame_Extractor.py|501|02/10/2019|05:00:00|1|102|1|4|||09/12/2019|134|7
495|FTP|GASSET08|Frame_FtpGet.py|0|02/10/2019|08:00:00|1|102|1|6|||09/12/2019|1457|1
7275|FTP|FUI_MKT_RENTAOFERTAHOGAR|Frame_FtpGet.py|0|01/07/2024|01:00:00|2|101|1|1|1||18/11/2024|2417|1
175|ExIfx|MOV_SOLCNTR|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|13|101|1|1|||12/11/2019|22361|8
6856|SPTdt|EXPV04QUEJ_EXT|Frame_EjecutaSP.py|0|23/03/2023|07:00:00|1|101|1|1|1|"EXPV04QUEJ,SPTdt | SIRCMS03QUEJ,SPTdt"|25/07/2024|563|5
2363|FLoad|GST_GT01_TIPO_PEDIDO|Frame_FLoad_TDT.py|2362|01/07/2020|02:00:00|1|101|0|1|1||15/10/2020|1736|2
8279|RegCal|RC_AURA_CDRTRANS|Frame_EjecutaCalidad.py|8129|01/10/2024|05:00:00|1|101|1|1|1||14/04/2025|54|23
128|FLoad|MOVCQSRV|Frame_FLoad_TDT.py|127|30/10/2019|00:15:00|3|101|1|1|||12/11/2019|1371|2
861|RNTdt|PRD_CAT_PARAM_REL|Frame_TransformaRN.py|860|17/06/2020|06:50:00|1|101|1|1|1||16/06/2020|1575|3
7135|SPTdt|SEG016_2|Frame_EjecutaSP.py|0|27/06/2024|00:30:00|1|102|1|10|10|"SEG010_2,SPTdt|SEG006_2,SPTdt"|27/06/2024|681|5
8186|SPTdt|FUENTE_NOKIA|Frame_EjecutaSP.py|8201|10/02/2025|11:00:00|1|101|1|1|1||28/03/2025|947|5
2533|SPTdt|AGPISUBSCR|Frame_EjecutaSP.py|0|21/12/2020|01:30:00|1|104|1|1|1||29/01/2021|205|5
102|RNTdt|MAEPVCDT|Frame_TransformaRN.py|101|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|1356|3
7270|FLoad|FUI_MKT_ARPU|Frame_FLoad_TDT.py|7269|01/07/2024|01:00:00|2|101|1|1|1||18/11/2024|2415|2
7143|SPTdt|SEG010_4|Frame_EjecutaSP.py|0|27/06/2024|00:30:00|1|102|1|12|12||27/06/2024|689|5
2090|ExTdt|CRMSOCF2|Frame_Extractor.py|2089|18/06/2020|06:00:00|1|102|1|4|04||18/08/2020|383|7
2485|ExTdt|CFM_FINAN_BR_PEN_CUO_23|Frame_Extractor.py|0|03/12/2020|08:20:00|1|102|1|23|23|PREF_REP_FN_ULT,SPTdt|04/12/2020|472|7
702|FLoad|PSCFACMT|Frame_FLoad_TDT.py|701|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1530|2
6712|SPTdt|SIRCMS03SAR|Frame_EjecutaSP.py|0|21/02/2024|07:00:00|1|101|1|1|1|"MOVRECLD,RNTdt | SIR03SAR,SPTdt"|23/09/2024|572|5
806|FLoad|ASSIGNED_PRODUCT_STATE|Frame_FLoad_TDT.py|0|17/06/2020|02:00:00|1|101|1|1|1||16/06/2020|1554|2
5989|SPTdt|SASMDTAS|Frame_EjecutaSP.py|5988|01/06/2023|06:00:00|1|101|1|1|1||31/05/2023|463|5
4901|SPTdt|ASSIGNED_PRODUCT|Frame_EjecutaSP.py|884|17/06/2020|02:00:00|1|101|1|1|1||20/06/2022|380|5
6968|ExTdt|EXPORTAPOST_KONECTA|Frame_Extractor.py|0|24/05/2024|08:00:00|1|101|1|1|1||24/05/2024|827|7
1971|SPTdt|RSITPED|Frame_EjecutaSP.py|0|14/07/2020|13:00:00|1|101|1|1|1||22/07/2020|125|5
8363|RegCal|RC_RBO_REPORTE_AGRUPADOS_01_S|Frame_EjecutaCalidad.py|7971|01/01/2024|11:00:00|1|104|1|6|06||06/06/2025|67|23
295|ExTdt|REABOEST_251|Frame_Extractor.py|236|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|200|7
64|ExIfx|MAE_GRPVTA|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|22299|8
384|ExNz|EXRVEN01|Frame_Extractor_NZ.py|383|17/09/2019|18:00:00|2|101|1|1|||25/11/2019|57|9
5971|SPTdt|SASMDAXA|Frame_EjecutaSP.py|5970|01/06/2023|06:00:00|1|101|1|1|1||31/05/2023|457|5
5913|FLoad|JVET_FRANQ|Frame_FLoad_TDT.py|0|21/04/2023|05:00:00|1|101|1|1|1||17/05/2023|2085|2
8799|ExTdt|EXTDT_INTENCIONES_SCORING_2|Frame_Extractor.py|8001|10/02/2025|12:00:00|1|101|1|1|1||25/07/2025|1201|7
150|RNTdt|MOVRECRC|Frame_TransformaRN.py|149|30/10/2019|00:15:00||101|1|1|||12/11/2019|1391|3
221|RNTdt|MAECLIDT|Frame_TransformaRN.py|220|30/10/2019|00:15:00|40|101|1|1|||12/11/2019|1334|3
2501|RNTdt|IntAlt083|Frame_TransformaRN.py|2500|12/11/2020|06:00:00|1|101|1|1|01||04/03/2021|1777|3
8511|FTP|CAMPFEEDPORTA|Frame_FtpGet.py|0|01/07/2025|08:00:00|1|101|1|1|1,15,20||17/07/2025|2617|1
5631|SPTdt|GDTERMGE|Frame_EjecutaSP.py|0|08/04/2023|08:00:00|1|101|1|1|1|"GDTERMOD,RNTdt|GDTERMGE,RNTdt|POLICY_TRUSTONIC,RNTdt"|19/04/2023|423|5
829|RNTdt|ORDER_ACTION_REASON|Frame_TransformaRN.py|828|17/06/2020|06:15:00|1|101|1|1|1||16/06/2020|1572|3
1917|SPTdt|PLMOVPRI|Frame_EjecutaSP.py|0|26/06/2020|07:00:00|1|101|0|1|1||19/08/2020|113|5
4903|FLoad|ASSIGNED_PRODUCT_F|Frame_FLoad_TDT.py|0|01/01/2022|02:00:00|1|101|1|1|1||23/06/2022|1999|2
7568|SPTdt|CG_LL_TEC_AVERIAS_2|Frame_EjecutaSP.py|6823|03/10/2024|06:00:00|1|101|1|1|1||10/10/2024|778|5
6501|SPTdt|SAPT_DetaStoc_STG|Frame_EjecutaSP.py|6500|14/12/2023|07:15:00|1|101|1|6|6||21/12/2023|523|5
827|RNTdt|EMPLOYEE|Frame_TransformaRN.py|826|30/01/2020|06:30:00|1|101|1|1|1||03/02/2020|1563|3
1865|RNTdt|GST_GT07_CATEGORIA|Frame_TransformaRN.py|1864|22/04/2020|06:15:00|1|101|0|1|1||14/05/2020|1655|3
4591|FTP|SALESFORCERET|Frame_FtpGet.py|0|01/01/2022|06:30:00|1|101|0|1|1||03/04/2025|1966|1
8407|ExTdt|BONOTRE_UC_DC|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1119|7
6002|ExTdt|CTV003|Frame_Extractor.py|6000|01/06/2023|07:00:00|1|102|1|1|01,06,10,16,18,24,28||10/08/2023|734|7
2050|RNTdt|MT_TCTL_ATISPETI|Frame_TransformaRN.py|2049|22/07/2020|08:25:00|1|103|0|1|1||01/09/2020|1684|3
681|FLoad|PQCFAPMT|Frame_FLoad_TDT.py|680|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1525|2
3273|FLoad|IntAlt103|Frame_FLoad_TDT.py|0|03/06/2021|06:00:00|2|101|1|1|1||03/06/2021|1891|2
2464|FLoad|INTREC011|Frame_FLoad_TDT.py|0|13/11/2020|08:00:00|1|101|1|1|1||23/11/2020|1766|2
8296|SPTdt|RU_VENTA_CERRADA|Frame_EjecutaSP.py|8005|01/04/2025|04:00:00|1|101|1|1|1||15/04/2025|970|5
2850|FLoad|ATISR1_40A|Frame_FLoad_TDT.py|2849|30/03/2021|07:00:00|1|102|1|27|27,28,29,30,31||20/04/2022|1850|2
4810|ExTdt|PRDINV_I|Frame_Extractor.py|4808|06/12/2021|00:30:00|1|102|1|21|21||24/05/2022|631|7
7959|ExTdt|LIMP_RESTO|Frame_Extractor.py|7957|23/01/2025|09:00:00|1|101|1|1|1||18/07/2025|1026|7
40|ExIfx|MAE_CLASRV|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|22284|8
2489|ExTdt|CFM_FINAN_BR_ULT_CUO_17|Frame_Extractor.py|0|03/12/2020|08:20:00|1|102|1|17|17|PREF_REP_FN_ULT,SPTdt|04/12/2020|476|7
7005|FLoad|ENCCALIDADPROV|Frame_FLoad_TDT.py|0|03/06/2024|00:30:00|1|101|1|1|1||01/07/2024|2336|2
7033|ExTdt|REPCOBNOCOINCIDE|Frame_Extractor.py|0|05/06/2024|09:00:00|4|102|0|5|05||05/06/2024|840|7
6651|ExTdt|TIMBRADO_CTO|Frame_Extractor.py|6650|01/09/2023|05:00:00|1|101|1|1|1||06/02/2024|764|7
7458|FLoad|VisorTipificaciones|Frame_FLoad_TDT.py|7457|01/05/2024|07:00:00|1|101|1|1|1||12/09/2024|2444|2
7596|FTP|DRH_AGENDADOR|Frame_FtpGet.py|0|01/10/2024|05:00:00|1|101|1|1|1||16/10/2024|2060|1
6409|FTP|REP_FRAUDE|Frame_FtpGet.py|6408|23/11/2023|06:00:00|1|101|1|1|1||18/04/2024|2215|1
2984|ExTdt|CDFNETAAD|Frame_Extractor.py|2983|12/05/2021|09:00:00|1|102|1|2|02||13/12/2021|575|7
855|RNTdt|JVET_PUNTO_VTA|Frame_TransformaRN.py|854|30/01/2020|02:00:00|1|101|1|1|1||03/02/2020|1570|3
7073|ExTdt|REPORCU_N|Frame_Extractor.py|0|01/05/2024|07:00:00|1|101|1|1|1|REPORCU,SPTdt|17/06/2024|853|7
7749|SPTdt|APPVENTASMOVILLEG123C|Frame_EjecutaSP.py|0|10/12/2024|09:00:00|1|102|1|3|03,06,09||11/12/2024|761|5
8034|SPTdt|CCREPRELEGAL|Frame_EjecutaSP.py|0|11/02/2025|07:00:00|1|104|1|4|4,5,6|"CONTACT,RNTdt|CUSTOMER,RNTdt|CUSTOMER_CONTACT_REL,RNTdt|CCREPRELEGAL_GENIO,RNTdt|CCREPRELEGAL_SALESFORCE,RNTdt|CCREPRELEGAL_SUNAT,RNTdt|CCREPRELEGAL_PLANTAS,RNTdt|CCREPRELEGAL_WEBFACO,RNTdt|CCREPRELEGAL_WINCOB,RNTdt|CCREPRELEGAL_MME,RNTdt|CCREPRELEGAL_ADICIONALES,RNTdt"|21/02/2025|904|5
193|ExIfx|MOV_PROMXSRV|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|4|101|1|1|||12/11/2019|22353|8
6736|SPTdt|RBO_REPORTE_BIOMETRIA|Frame_EjecutaSP.py|0|01/01/2024|06:30:00|1|101|1|1|1|"CHIP005,RNTdt|MT_MAXIMO,RNTdt|RBO_FUENTE_ALDM,RNTdt|RBO_FUENTE_SIVADAC,RNTdt|RBO_FUENTE_PLATBIOM,RNTdt|CON_APPVENTASMOVIL,RNTdt|REPORCU,RNTdt|REPORCUT,RNTdt"|06/06/2025|595|5
171|RNTdt|MOVBITEQ|Frame_TransformaRN.py|170|30/10/2019|00:15:00||101|1|1|||12/11/2019|1366|3
6300|FTP|VISRETCALATNMT|Frame_FtpGet.py|0|01/01/2022|06:30:00|1|101|1|1|1||03/04/2025|2137|1
7345|ExTdt|appmimovistar_plantamt|Frame_Extractor.py|0|28/08/2024|07:00:00|1|101|1|1|1||27/08/2024|860|7
8427|ExTdt|BONOCIN_SD_CQ|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1145|7
3313|ExTdt|PRFMTNCV02|Frame_Extractor.py|0|31/05/2021|15:00:00|1|102|1|1|01,06,10,16,18,24,28|PRFMTNCV02,SPTdt|23/08/2021|618|7
90|RNTdt|MAEPLCTR|Frame_TransformaRN.py|89|30/10/2019|00:15:00|2|101|1|1|||12/11/2019|1353|3
7875|SPTdt|TABLON_MOVIL|Frame_EjecutaSP.py|0|15/01/2025|01:30:00|5|102|1|15|15||07/01/2025|844|5
739|RNTdt|PSPSTDMT|Frame_TransformaRN.py|738|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1541|3
6453|FTP|SAPT_EstrOrga|Frame_FtpGet.py|0|14/12/2023|05:15:00|1|101|1|1|1|"SAPT_Catalogo_DAT,SPTdt | SAPT_ProdLogi_DAT,SPTdt"|21/12/2023|2223|1
1792|SPTdt|PREF_REP_CAPL|Frame_EjecutaSP.py|0|11/08/2021|06:30:00|1|102|1|1|01,06,10,16,18,24,28|PREFCAPL,SPTdt|23/08/2021|96|5
3417|SPTdt|CATEQUIGSMA|Frame_EjecutaSP.py|0|28/09/2021|03:00:00|1|101|1|1|1||27/09/2021|334|5
5547|SPTdt|SP_LIMPIEZA_CAPTA_FIJA|Frame_EjecutaSP.py|0|17/02/2023|08:00:00|1|101|1|1|1||28/02/2023|403|5
6131|FLoad|CHIP005|Frame_FLoad_TDT.py|0|08/08/2023|07:00:00|1|101|1|1|1||17/08/2023|2141|2
